	params	train_accuracy	train_sensitivity	train_specificity	train_mcc	validation_accuracy	validation_sensitivity	validation_specificity	validation_mcc
0	{'solver': 'svd'}	0.9653863670866859	0.7187948350071736	0.9945670628183362	0.8046353947626338	0.9546420978029766	0.6258064516129033	0.9952229299363057	0.7465352721886775
