	params	train_accuracy	train_sensitivity	train_specificity	validation_accuracy	validation_sensitivity	validation_specificity
22	{'n_estimators': 500, 'max_depth': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9373022383686863	0.939192003331945	0.9365622961513372	0.9278294149808639	0.925512104283054	0.9287925696594427
103	{'n_estimators': 1000, 'max_depth': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.939177311613735	0.9429404414827155	0.9377038486627528	0.9278294149808639	0.925512104283054	0.9287925696594427
59	{'n_estimators': 500, 'max_depth': 8, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9465604125161139	0.9521032902957102	0.9443900848010437	0.9278294149808639	0.9329608938547486	0.9256965944272446
9	{'n_estimators': 500, 'max_depth': 4, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9382397749912106	0.8154935443565181	0.9863013698630136	0.9272826681246583	0.7988826815642458	0.9806501547987616
1	{'n_estimators': 500, 'max_depth': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9382397749912106	0.8154935443565181	0.9863013698630136	0.9272826681246583	0.7988826815642458	0.9806501547987616
106	{'n_estimators': 1000, 'max_depth': 6, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9365990859017931	0.9366930445647647	0.9365622961513372	0.9272826681246583	0.9217877094972067	0.9295665634674922
107	{'n_estimators': 1000, 'max_depth': 6, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.937888198757764	0.9416909620991254	0.9363992172211351	0.9272826681246583	0.925512104283054	0.9280185758513931
114	{'n_estimators': 1000, 'max_depth': 6, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9361303175905309	0.9383590170762183	0.9352576647097195	0.9272826681246583	0.925512104283054	0.9280185758513931
118	{'n_estimators': 1000, 'max_depth': 6, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9353099730458221	0.9375260308204915	0.9344422700587084	0.9272826681246583	0.9236499068901304	0.9287925696594427
119	{'n_estimators': 1000, 'max_depth': 6, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9363647017461619	0.9400249895876718	0.934931506849315	0.9267359212684527	0.925512104283054	0.9272445820433437
115	{'n_estimators': 1000, 'max_depth': 6, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9369506621352397	0.9408579758433986	0.9354207436399217	0.9267359212684527	0.925512104283054	0.9272445820433437
80	{'n_estimators': 1000, 'max_depth': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9373022383686863	0.8142440649729279	0.9854859752120027	0.9267359212684527	0.7988826815642458	0.9798761609907121
111	{'n_estimators': 1000, 'max_depth': 6, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9369506621352397	0.9400249895876718	0.9357469015003261	0.9267359212684527	0.925512104283054	0.9272445820433437
85	{'n_estimators': 1000, 'max_depth': 4, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.937888198757764	0.8142440649729279	0.9863013698630136	0.9267359212684527	0.7988826815642458	0.9798761609907121
5	{'n_estimators': 500, 'max_depth': 4, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9377710066799484	0.8142440649729279	0.9861382909328115	0.9267359212684527	0.7970204841713222	0.9806501547987616
26	{'n_estimators': 500, 'max_depth': 6, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9365990859017931	0.9366930445647647	0.9365622961513372	0.9267359212684527	0.9236499068901304	0.9280185758513931
27	{'n_estimators': 500, 'max_depth': 6, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.938122582913395	0.9416909620991254	0.9367253750815394	0.9267359212684527	0.9236499068901304	0.9280185758513931
