	params	train_accuracy	train_sensitivity	train_specificity	train_mcc	validation_accuracy	validation_sensitivity	validation_specificity	validation_mcc
37	{'n_estimators': 100, 'max_depth': 10, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9834522544405647	0.9670014347202296	0.9853989813242784	0.9169893836640549	0.96243798724309	0.832258064516129	0.9785031847133758	0.8084803890438306
39	{'n_estimators': 100, 'max_depth': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9804159708516775	0.9626972740315638	0.9825127334465196	0.9028834776986923	0.9603118355776046	0.8387096774193549	0.9753184713375797	0.800630530632045
2	{'n_estimators': 100, 'max_depth': 4, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9697889782905723	0.8823529411764706	0.9801358234295416	0.8441283622312105	0.9603118355776046	0.8193548387096774	0.9777070063694268	0.7970618450791042
8	{'n_estimators': 100, 'max_depth': 4, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9678153939577957	0.8809182209469153	0.9780984719864176	0.83526854981515	0.959603118355776	0.8193548387096774	0.9769108280254777	0.7940255859984381
6	{'n_estimators': 100, 'max_depth': 4, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9685744648550174	0.8809182209469153	0.9789473684210527	0.8385628420755562	0.959603118355776	0.8193548387096774	0.9769108280254777	0.7940255859984381
0	{'n_estimators': 100, 'max_depth': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9694853499316837	0.8809182209469153	0.9799660441426146	0.8425580188196443	0.959603118355776	0.8193548387096774	0.9769108280254777	0.7940255859984381
1	{'n_estimators': 100, 'max_depth': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9694853499316837	0.8837876614060258	0.9796264855687606	0.843022644651332	0.959603118355776	0.8129032258064516	0.9777070063694268	0.7928574297582611
9	{'n_estimators': 100, 'max_depth': 4, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9678153939577957	0.8837876614060258	0.9777589134125637	0.8357686415303974	0.9588944011339475	0.8193548387096774	0.9761146496815286	0.7910166054145408
7	{'n_estimators': 100, 'max_depth': 4, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9681190223166843	0.8852223816355811	0.9779286926994907	0.8373251335650954	0.9588944011339475	0.8193548387096774	0.9761146496815286	0.7910166054145408
4	{'n_estimators': 100, 'max_depth': 4, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9688780932139062	0.8809182209469153	0.9792869269949066	0.839889433479229	0.9588944011339475	0.8193548387096774	0.9761146496815286	0.7910166054145408
3	{'n_estimators': 100, 'max_depth': 4, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9694853499316837	0.8837876614060258	0.9796264855687606	0.843022644651332	0.9588944011339475	0.8129032258064516	0.9769108280254777	0.7898140538319294
5	{'n_estimators': 100, 'max_depth': 4, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9687262790344618	0.8852223816355811	0.9786078098471986	0.8399489756858096	0.9581856839121191	0.8129032258064516	0.9761146496815286	0.7867981844757419
