	params	train_accuracy	train_sensitivity	train_specificity	train_mcc	validation_accuracy	validation_sensitivity	validation_specificity	validation_mcc
30	{'n_estimators': 100, 'max_depth': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.990739335053894	0.9540889526542324	0.9950764006791172	0.9509724988734596	0.9716513111268604	0.8064516129032258	0.9920382165605095	0.8488634535872353
33	{'n_estimators': 100, 'max_depth': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9892211932594505	0.9727403156384505	0.9911714770797962	0.9445224564532263	0.9688164422395464	0.8387096774193549	0.9848726114649682	0.8380016151453309
22	{'n_estimators': 100, 'max_depth': 8, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9857294671322302	0.9340028694404591	0.9918505942275042	0.9246849805372531	0.9688164422395464	0.8258064516129032	0.9864649681528662	0.8364904506447347
23	{'n_estimators': 100, 'max_depth': 8, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9857294671322302	0.9512195121951219	0.9898132427843803	0.9260035409068664	0.9688164422395464	0.8258064516129032	0.9864649681528662	0.8364904506447347
21	{'n_estimators': 100, 'max_depth': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9883103081827843	0.9512195121951219	0.9926994906621393	0.9386005957976289	0.9688164422395464	0.8193548387096774	0.9872611464968153	0.8357951520261767
10	{'n_estimators': 100, 'max_depth': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9813268559283437	0.9024390243902439	0.9906621392190152	0.9005550152357824	0.9681077250177179	0.8129032258064516	0.9872611464968153	0.8316965421172293
31	{'n_estimators': 100, 'max_depth': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9930165477455595	0.9727403156384505	0.9954159592529711	0.9633019345263479	0.9681077250177179	0.8129032258064516	0.9872611464968153	0.8316965421172293
20	{'n_estimators': 100, 'max_depth': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9872476089266737	0.9340028694404591	0.9935483870967742	0.9322877107574282	0.9681077250177179	0.7935483870967742	0.9896496815286624	0.8298655382167397
13	{'n_estimators': 100, 'max_depth': 6, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9793532715955671	0.9182209469153515	0.9865874363327674	0.8925265715677116	0.9673990077958894	0.8258064516129032	0.9848726114649682	0.8298076252820324
24	{'n_estimators': 100, 'max_depth': 8, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9819341126461212	0.926829268292683	0.9884550084889644	0.9056302741283688	0.9673990077958894	0.8258064516129032	0.9848726114649682	0.8298076252820324
27	{'n_estimators': 100, 'max_depth': 8, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9822377410050098	0.945480631276901	0.9865874363327674	0.9089765394113951	0.966690290574061	0.8451612903225807	0.981687898089172	0.8291993900934084
11	{'n_estimators': 100, 'max_depth': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9817822984666768	0.921090387374462	0.9889643463497453	0.9043638198005692	0.9673990077958894	0.8193548387096774	0.9856687898089171	0.8290265561643939
12	{'n_estimators': 100, 'max_depth': 6, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9787460148777896	0.9010043041606887	0.9879456706281834	0.887828066095599	0.9673990077958894	0.8129032258064516	0.9864649681528662	0.8282851734262165
35	{'n_estimators': 100, 'max_depth': 10, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9852740245938971	0.9684361549497847	0.9872665534804754	0.9254892421115517	0.966690290574061	0.8387096774193549	0.982484076433121	0.8282694577608665
26	{'n_estimators': 100, 'max_depth': 8, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9790496432366783	0.9253945480631277	0.9853989813242784	0.8919381716234981	0.966690290574061	0.8258064516129032	0.9840764331210191	0.8265142713977953
37	{'n_estimators': 100, 'max_depth': 10, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9831486260816761	0.9626972740315638	0.9855687606112055	0.9151068643992721	0.9659815733522324	0.8451612903225807	0.9808917197452229	0.8260530100678036
32	{'n_estimators': 100, 'max_depth': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9866403522088963	0.945480631276901	0.9915110356536503	0.9299762477765429	0.966690290574061	0.8064516129032258	0.9864649681528662	0.8241631363234779
25	{'n_estimators': 100, 'max_depth': 8, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9840595111583422	0.9497847919655668	0.9881154499151104	0.9179345025748215	0.9659815733522324	0.8258064516129032	0.98328025477707	0.8232522431558082
39	{'n_estimators': 100, 'max_depth': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.978897829057234	0.9583931133428981	0.9813242784380306	0.8956344999933746	0.9652728561304039	0.8451612903225807	0.9800955414012739	0.8229351920892229
